SpecID	Suborder	Superfamily	Family	Subfamily	Tribe	Genus	Subgenus	Species	Synonyms	AlternativeGenus	Subspecies	RemarksTaxonomy
S08120	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Gomphocerini	Myrmeleotettix	Myrmeleotettix	Myrmeleotettix antennatus	.	.	.	.
S08130	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Gomphocerini	Myrmeleotettix	Myrmeleotettix	Myrmeleotettix maculatus	.	.	.	.
S08140	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Gomphocerini	Myrmeleotettix	Myrmeleotettix	Myrmeleotettix pallidus	.	.	.	.
S08150	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Gomphocerini	Pseudochorthippus	Pseudochorthippus	Pseudochorthippus montanus	.	.	.	.
S08160	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Gomphocerini	Pseudochorthippus	Pseudochorthippus	Pseudochorthippus parallelus	.	.	including caffer as a named morph	.
S08170	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Gomphocerini	Pseudochorthippus	Pseudochorthippus	Pseudochorthippus tatrae	.	.	.	.
S08180	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Gomphocerini	Stauroderus	Stauroderus	Stauroderus scalaris	.	.	.	.
S08190	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Hypernephiini	Caucasippus	Caucasippus	Caucasippus rufipes	.	.	.	.
S08200	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ochrilidiini	Ochrilidia	Ochrilidia	Ochrilidia harterti	.	.	.	.
S08210	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ochrilidiini	Ochrilidia	Ochrilidia	Ochrilidia nuragica	.	.	.	.
S08220	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ochrilidiini	Ochrilidia	Ochrilidia	Ochrilidia pruinosa	.	.	.	.
S08230	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ochrilidiini	Ochrilidia	Ochrilidia	Ochrilidia sicula	.	.	.	.
S08240	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ochrilidiini	Ochrilidia	Ochrilidia	Ochrilidia tibialis	.	.	.	.
S08250	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Other Gomphocerinae	Rammeihippus	Rammeihippus	Rammeihippus dinaricus	.	.	.	.
S08260	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ramburiellini	Ramburiella	Ramburiella (Palaeocesa)	Ramburiella (Palaeocesa) bolivari	.	.	.	.
S08270	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ramburiellini	Ramburiella	Ramburiella (Palaeocesa)	Ramburiella (Palaeocesa) turcomana	.	.	.	.
S08280	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Ramburiellini	Ramburiella	Ramburiella (Ramburiella)	Ramburiella (Ramburiella) hispanica	.	.	.	.
S08290	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Dreuxius)	Omocestus (Dreuxius) antigai	Omocestus broelemanni	.	.	.
S08300	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Dreuxius)	Omocestus (Dreuxius) bolivari	.	.	.	.
S08310	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Dreuxius)	Omocestus (Dreuxius) femoralis	.	.	.	.
S08320	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Dreuxius)	Omocestus (Dreuxius) minutissimus	Omocestus burri	.	.	.
S08330	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Dreuxius)	Omocestus (Dreuxius) navasi	.	.	.	.
S08340	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Dreuxius)	Omocestus (Dreuxius) uhagonii	.	.	.	.
S08350	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) africanus 	.	.	.	.
S08360	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) defauti	.	.	.	.
S08370	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) haemorrhoidalis	.	.	.	.
S08380	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) lopadusae	.	.	.	.
S08390	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) minutus	.	.	.	.
S08400	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) panteli	.	.	.	.
S08410	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) petraeus	.	.	.	.
S08420	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) raymondi	.	.	.	.
S08430	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) rufipes	.	.	.	.
S08440	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) uvarovi	.	.	.	.
S08450	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Omocestus	Omocestus (Omocestus)	Omocestus (Omocestus) viridulus	.	.	.	.
S08460	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus apenninus	.	.	.	.
S08470	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus bolivarii	.	.	.	.
S08480	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus carbonarius	.	.	.	.
S08490	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus caucasicus	.	.	.	.
S08500	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus clavatus	.	.	.	.
S08510	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus cotticus	.	.	.	.
S08520	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus crassipes	.	.	.	.
S08530	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus croaticus	.	.	.	.
S08540	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus eurasius	.	.	.	.
S08550	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus festivus	.	.	.	.
S08560	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus fischeri	.	.	.	.
S08570	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus graecus	.	.	.	.
S08580	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus grammicus	.	.	.	.
S08590	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus lineatus	.	.	.	.
S08600	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus miramae	.	.	.	.
S08610	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus mistshenkoi	Stenobothrus monticola	.	.	.
S08620	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus nigromaculatus	Stenobothrus bulgaricus	.	.	.
S08630	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus posthumus	.	.	.	.
S08640	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus rubicundulus	.	.	.	.
S08650	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus stigmaticus	.	.	.	.
S08660	Caelifera	Acridoidea	Acrididae	Gomphocerinae	Stenobothrini	Stenobothrus	Stenobothrus	Stenobothrus ursulae	.	.	.	.
S08670	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Bohemanella	Bohemanella	Bohemanella frigida	.	.	.	.
S08880	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Capraiuscola	Capraiuscola	Capraiuscola ebneri 	.	.	.	.
S08680	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Chortopodisma	Chortopodisma	Chortopodisma cobellii	.	.	.	.
S08690	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Cophopodisma	Cophopodisma	Cophopodisma iberica	.	.	.	.
S08700	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Cophopodisma	Cophopodisma	Cophopodisma pyrenaea	.	.	.	.
S08710	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Epipodisma	Epipodisma	Epipodisma pedemontana	.	.	.	.
S08720	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma acuminata	.	.	.	.
S08730	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma baccettii	.	.	.	.
S08740	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma costae	.	.	.	.
S08750	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma ebneri	.	also Miramella	.	.
S08760	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma fiscellana	.	.	.	.
S08770	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma lagrecai	.	.	.	.
S08780	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma lucianae	.	.	.	.
S08790	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma samnitica	.	.	.	.
S08800	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Italopodisma	Italopodisma	Italopodisma trapezoidalis	.	.	.	.
S08810	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Micropodisma	Micropodisma	Micropodisma koenigi	.	.	.	.
S08820	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Micropodisma	Micropodisma	Micropodisma salamandra	.	.	.	.
S08830	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Micropodisma	Micropodisma	Micropodisma svanetica	.	.	.	.
S08840	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Miramella	Miramella (Galvagniella)	Miramella (Galvagniella) albanica	.	.	.	.
S08850	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Miramella	Miramella (Kisella)	Miramella (Kisella) alpina	.	.	including subalpina	.
S08860	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Miramella	Miramella (Kisella)	Miramella (Kisella) carinthiaca	.	.	.	.
S08870	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Miramella	Miramella (Kisella)	Miramella (Kisella) irena	.	.	.	.
S08890	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Nadigella	Nadigella	Nadigella formosanta	.	.	.	.
S08900	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma acuminata	.	.	.	.
S08910	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma albanica	.	.	.	.
S08920	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma carpathica	.	.	.	.
S08930	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma decipiens	.	.	.	.
S08940	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma fallax	Odontopodisma rammei	.	.	.
S08950	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma montana	.	.	.	.
S08960	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma rubripes	.	.	.	.
S08970	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Odontopodisma	Odontopodisma	Odontopodisma schmidtii	.	.	.	.
S08980	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma chelmosi	.	.	.	.
S08990	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma erymanthosi	.	.	.	.
S09000	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma karavica	.	.	.	.
S09010	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma kylinii	.	.	.	.
S09020	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma lagrecai	.	.	.	.
S09030	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma macedonica	.	.	.	.
S09040	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma parnassica	.	.	.	.
S09050	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma taygetosi	.	.	.	.
S09060	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma tymphrestosi	.	.	.	.
S09070	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Oropodisma	Oropodisma	Oropodisma willemsei	.	.	.	.
S09080	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Pachypodisma	Pachypodisma	Pachypodisma crassa	.	.	.	.
S09090	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Pachypodisma	Pachypodisma	Pachypodisma lezgina	.	.	.	.
S09100	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Peripodisma	Peripodisma	Peripodisma ceraunii	.	.	.	.
S09110	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Peripodisma	Peripodisma	Peripodisma llofizii	.	.	.	.
S09120	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Peripodisma	Peripodisma	Peripodisma tymphii	.	.	.	.
S09130	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma amedegnatoae	.	.	.	.
S09140	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma cantabricae	.	.	.	.
S09150	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma carpetana	.	.	.	.
S09160	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma dechambrei	.	.	.	.
S09170	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma eitschbergeri	.	.	.	.
S09180	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma emiliae	.	.	.	.
S09190	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma goidanichi	.	.	.	.
S09200	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma magdalenae	.	.	.	.
S09210	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma pedestris	.	.	.	.
S09220	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma ruffoi	.	.	.	.
S09230	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma satunini	.	.	.	.
S09240	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma silvestrii	.	.	.	.
S09250	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma teberdina	.	.	.	.
S09260	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Podisma	Podisma	Podisma uvarovi	.	.	.	.
S09270	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Pseudopodisma	Pseudopodisma	Pseudopodisma fieberi	.	.	.	.
S09280	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Pseudopodisma	Pseudopodisma	Pseudopodisma nagyi	.	.	.	.
S09290	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Pseudopodisma	Pseudopodisma	Pseudopodisma transilvanica	.	.	.	.
S09300	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Pseudoprumna	Pseudoprumna	Pseudoprumna baldensis	.	.	.	.
S09310	Caelifera	Acridoidea	Acrididae	Melanoplinae	Podismini	Zubovskya	Zubovskya	Zubovskya banatica	.	.	.	very different taxonimic position on GoE
S09320	Caelifera	Acridoidea	Acrididae	Oedipodinae	Acrotylini	Acrotylus	Acrotylus	Acrotylus fischeri	.	.	.	.
S09330	Caelifera	Acridoidea	Acrididae	Oedipodinae	Acrotylini	Acrotylus	Acrotylus	Acrotylus insubricus	.	.	including braudi	.
S09340	Caelifera	Acridoidea	Acrididae	Oedipodinae	Acrotylini	Acrotylus	Acrotylus	Acrotylus longipes	.	.	.	.
S09350	Caelifera	Acridoidea	Acrididae	Oedipodinae	Acrotylini	Acrotylus	Acrotylus	Acrotylus patruelis	.	.	.	.
S09360	Caelifera	Acridoidea	Acrididae	Oedipodinae	Bryodemini	Bryodema	Bryodema	Bryodema gebleri	.	.	.	.
S09370	Caelifera	Acridoidea	Acrididae	Oedipodinae	Bryodemini	Bryodemella	Bryodemella (Bryodemella)	Bryodemella (Bryodemella) tuberculatum	.	.	.	.
S09380	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Aiolopus	Aiolopus	Aiolopus puissanti	.	.	.	.
S09390	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Aiolopus	Aiolopus	Aiolopus simulatrix	.	.	.	.
S09400	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Aiolopus	Aiolopus	Aiolopus strepens	.	.	.	.
S09410	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Aiolopus	Aiolopus	Aiolopus thalassinus	.	.	.	.
S09420	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Epacromius	Epacromius	Epacromius coerulipes	.	.	.	.
S09430	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Epacromius	Epacromius	Epacromius pulverulentus	.	.	.	.
S09440	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Epacromius	Epacromius	Epacromius tergestinus	.	.	.	.
S09450	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Paracinema	Paracinema	Paracinema tricolor	.	.	.	.
S09460	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Platypygius	Platypygius	Platypygius crassus	.	.	.	.
S09470	Caelifera	Acridoidea	Acrididae	Oedipodinae	Epacromiini	Platypygius	Platypygius	Platypygius platypygius	.	.	.	.
S09480	Caelifera	Acridoidea	Acrididae	Oedipodinae	Locustini	Locusta	Locusta	Locusta migratoria	.	.	.	.
S09490	Caelifera	Acridoidea	Acrididae	Oedipodinae	Locustini	Oedaleus	Oedaleus	Oedaleus decorus	.	.	.	.
S09500	Caelifera	Acridoidea	Acrididae	Oedipodinae	Locustini	Psophus	Psophus	Psophus stridulus	.	.	.	.
S09510	Caelifera	Acridoidea	Acrididae	Oedipodinae	Locustini	Pyrgodera	Pyrgodera	Pyrgodera armata	.	.	.	.
S09520	Caelifera	Acridoidea	Acrididae	Oedipodinae	Locustini	Scintharista	Scintharista	Scintharista notabilis	.	.	.	.
S09530	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Celes	Celes	Celes variabilis	.	.	.	.
S09540	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Mioscirtus	Mioscirtus	Mioscirtus wagneri	.	.	.	.
S09550	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda aurea	.	.	.	.
S09560	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda caerulescens	.	.	.	.
S09570	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda charpentieri	.	.	.	.
S09580	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda coerulea	.	.	.	.
S09590	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda cynthiae	.	.	.	.
S09600	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda fuscocincta	.	.	.	.
S09610	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda germanica	.	.	including meridionalis	.
S09620	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda miniata	.	.	.	.
S09630	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda schochii	.	.	.	.
S09640	Caelifera	Acridoidea	Acrididae	Oedipodinae	Oedipodini	Oedipoda	Oedipoda	Oedipoda venusta	.	.	.	.
S09650	Caelifera	Acridoidea	Acrididae	Oedipodinae	Other Oedipodinae	Leptopternis	Leptopternis	Leptopternis gracilis	.	.	.	.
S09660	Caelifera	Acridoidea	Acrididae	Oedipodinae	Other Oedipodinae	Morphacris	Morphacris	Morphacris fasciata	.	.	.	.
S09670	Caelifera	Acridoidea	Acrididae	Oedipodinae	Parapleurini	Mecostethus	Mecostethus	Mecostethus parapleurus	.	.	.	.
S09680	Caelifera	Acridoidea	Acrididae	Oedipodinae	Parapleurini	Stethophyma	Stethophyma	Stethophyma grossum	.	.	.	.
S09690	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Hyalorrhipis	Hyalorrhipis	Hyalorrhipis clausii	.	.	.	.
S09700	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Pseudoceles	Pseudoceles	Pseudoceles obscurus	.	.	.	.
S09710	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Pseudoceles	Pseudoceles	Pseudoceles oedipodioides	.	.	.	.
S09720	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingoderus	Sphingoderus	Sphingoderus carinatus	.	.	.	.
S09730	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Neosphingonotus)	Sphingonotus (Neosphingonotus) almeriense	.	.	.	.
S09740	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Neosphingonotus)	Sphingonotus (Neosphingonotus) azurescens	.	.	.	.
S09750	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Neosphingonotus)	Sphingonotus (Neosphingonotus) morini	.	.	.	.
S09760	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Neosphingonotus)	Sphingonotus (Neosphingonotus) nodulosus	.	.	.	.
S09770	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Neosphingonotus)	Sphingonotus (Neosphingonotus) pachecoi	.	.	.	.
S09780	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) arenarius	.	.	.	.
S09790	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) caerulans	.	.	.	.
S09800	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) candidus	.	also Leptopternis	.	.
S09810	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) coerulipes	.	.	.	.
S09820	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) corsicus	.	.	.	.
S09830	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) crivellarii	.	.	.	.
S09840	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) eurasius	.	.	.	.
S09850	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) gypsicola	.	.	.	.
S09860	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) halocnemi	.	.	.	.
S09870	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) halophilus	.	.	.	.
S09880	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) imitans	.	also Jacobsiella	.	.
S09890	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) lluciapomaresi	.	.	.	.
S09900	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) lusitanicus	.	.	.	.
S09910	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) maculatus	.	.	.	.
S09920	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) obscuratus	.	.	.	.
S09930	Caelifera	Acridoidea	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	Sphingonotus (Sphingonotus)	Sphingonotus (Sphingonotus) octofasciatus	.	.	.	.
